anime_id,name,genre,type,episodes,rating,members,overview
32741,Hello Kitty to Issho,"Comedy,Kids,SliceofLife",movie,2,6.94,24086.810302770617,"'In the special episode to season 1, the queen from Valhalla planet arrives on earth with a virtual-world-program, called ""bride training boot camp"". They built several pairs which have to take a random card with a special situation that might occur if you are married. For instance Kazuto and Valkyrie have to make dinner, Raine and Kazuto\'s sister have to manage poverty or Akina and Hydra have to prepare a wedding ceremony as bride and groom (so everyone gets the most unlikely and unsuitable situation). The Queen from Valhalla Planet has been visiting Kazuto and the gang quite often. She tell them that she is was in Earth region for business purposes, in reality her main concern for coming around quite often is because she has concerns that Valkyrie wouldn\'t make a good wife for Kazuto. So she comes up with to put the gang through wedding training.::animenewsnetwork.com'"
30166,Shisha no sumu machi,"Drama,Mystery,Romance,Thriller",tv series,1,6.47,24445.125813227634,
32762,DoReMi,"Animation,Action,Adventure,Comedy,Family,Fantasy",tv series,1,4.79,24785.048710661424,"'The misadventures of three little girls studying to be witches.::B&M.', 'Ojamajo Doremi is the story about a girl by the name of Doremi Harukaze and her friends as they learn magic. Doremi is the main star of the show, for it was her who caused her friends, Aiko and Hazuki to become witch\'s apprentices as well. Doremi claims to be ""the unluckiest bishoujo in the world"", so she hopes to one day learn magic, because she thinks it\'ll make her life easier. She stumbles across the Maho Dou (Magic Hall) one day and calls a woman by the name of Marika (her actual witch name is Majorika) a witch. Because she called out a witch as a witch, she must now train under Majorika\'s advisory and pass all her witch\'s exams to meet her goal of becoming a full-fledged witch.::Skye-chan <sailorchibiskye@sailormoon.com>'"
27463,Gangsta,Crime,movie,1,4.14,25106.57899507199,"'Antwerp. The lives of four dealer friends, who want to become real life swaggers, spins out of control when they steal a shipment of cocaine. They trigger a full out war between them, an Amsterdam drug lord and the ruthless Colombian cartels.::Kobe Van Steenberghe'"
28121,Kino's Journey: The Beautiful World - The Animated Series,"Animation,Adventure,Drama,Fantasy",tv series,13,7.88,25409.716666459324,"""Destination is a state of mind. A tale of one girl and her bike and the road ahead. Kino wanders around the world on the back of Hermes, her unusual, anthropomorphic motorcycle, only staying in each country for three days. During their adventures, they find happiness, sadness, pain, decadence, violence, beauty, and wisdom. But through it all, they never lose their sense of freedom. They discover that because of the world's imperfections, it is actually a thing of beauty."""
2467,Eightman,"Action,Sci-Fi",tv series,35,6.74,25694.461724823443,
31257,Kogitsune no Shouboutai,"Drama,Fantasy,Kids",movie,1,5.14,25960.814170164333,"""Two strangers' lives become inextricably bound together after a devastating plane crash."", ""Two strangers' lives become inextricably bound together after a devastating plane crash. Inspired by actual events, AFTERMATH tells a story of guilt and revenge after an air traffic controller's (Scoot McNairy) error causes the death of a construction foreman's (Arnold Schwarzenegger) wife and daughter."", 'Near Christmas, the construction foreman Roman is eager to welcome his wife and pregnant daughter that are coming home. When he arrives at the airport, he is informed that their plane has crashed with no survivors, destroying his life. The air traffic controller Jacob ""Jake"" Bonaos commits an error and two planes collide. Jake is forced to have another identity and move to another town, being separated from his beloved wife Christina and son. Roman hires a private investigator to locate Jake. When Roman meets him, a tragedy happens.::Claudio Carvalho, Rio de Janeiro, Brazil', ""Eagerly preparing for the return of his wife and his pregnant daughter from Kiev, construction manager Roman Melnyk anxiously awaits their arrival to pick them up at the airport. Instead, Roman will receive the worst news that anyone could ever receive, as well as the irrevocable certainty that his family has perished in a tragic mid-air collision with no survivors. However, in the background of this calamity, another tragedy occurs as the well-meaning air traffic controller and family man Jake who is held accountable is squashed under the weight of his actions. In the end, with so many lives lost unjustly and unexpectedly, in the aftermath of the two men's grief and sorrow, revenge might sound as a sweet alternative, but sometimes, an apology is enough.::Nick Riganas"""
21659,Canvas: Sepia-iro no Motif,"Comedy,Romance,SliceofLife",movie,1,7.82,26208.774002481994,'A comedy between a young girl and her two housemaid boyfriends.'
31321,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy,Drama,Police,Romance",tv series,1,6.83,26438.341221776434,
4818,Kachikachi Yama: Umi Yama-hen,Fantasy,tv series,2,5.39,26649.515828047653,
4722,Shiritori Oukoku,Kids,movie,25,8.28,26842.297821295644,"'A jaded Japanese woman discovers a hidden copy of Fargo (1996) on VHS, believing it to be a treasure map indicating the location of a large case of money.::Cameron Ward', 'A jaded Japanese woman becomes convinced that a satchel of money buried and lost in a fictional film, Fargo, is in fact, real. With a crudely drawn treasure map and limited preparation, she escapes her structured life in Tokyo and embarks on a foolhardy quest across the tundra of Minnesota in search of her mythical fortune.::Anonymous'"
32502,Mamahaha,Short,movie,6,6.54,27016.687201520414,
17551,Escalator-jou no Hokou no Kiken-sei,Drama,movie,1,6.6,27172.683968721954,
34503,Ie Naki Ko Remi Specials,"Adventure,Drama",movie,24,3.4,27310.288122900267,"'This story involves the shopkeeper Suzuri of Kokumondou who sells historic books and Mizuki, granddaughter of the land owner. When Mizuki releases a somewhat cute young spider demon out of a sealed book, the pair investigate the origins behind it::bbcgjg'"
6235,Kakumeiteki Broadway Shugisha Doumei,Music,movie,2,6.41,27429.499664055365,"'The mahjong club at the girl school is determined to win the national tournament. Following the TV serial where the club members win the tournament, the five students compete to reach the semi-finals here. The main character Shizuno played mahjong at grade school and hopes to reunite with her close friends of those years.::aghaemi'"
28603,Akuma-kun: Youkoso Akuma Land e!!,"Adventure,Fantasy,Horror,Magic,Supernatural",tv series,3,6.48,27530.318592187235,'The first special of Flying Witch which was posted on the official YouTube channel of distributor VAP and later bundled with the Blu-Ray and DVD volumes.'
9304,Karo & Piyobupt: A House,"Animation,Short",movie,1,4.94,27612.744907295877,"'One day in winter, two birds were flying to the snow field. They found a fine big tree and decided to build their house on it. Carrying logs, cutting them, putting together, finally a lovely house was completed.'"
18149,Mamono Hunter Yôko no jijô,"Animation,Action,Comedy,Horror,Music",tv series,1,5.04,27676.778609381297,
715,"Aburatsubo-senpai to, asagao to oyako mendan","Animation,Comedy",tv series,3,6.66,27722.41969844349,
23405,Eiga Ojarumaru: Yakusoku no natsu Ojaru to Semira,"Animation,Comedy,Fantasy",movie,3,6.91,27749.66817448246,
5783,Taishou Yakyuu Musume Specials,"School,Sports",tv series,1,6.24,27758.52403749421,
5369,Sanzoku Diary,"Seinen,SliceofLife",movie,1,6.34,27809.941199956596,"'In the distant future, humans are declared ""illegal residents"" and hunted to near extinction by murderous robots. One day, a group of human scavengers come across a strange man named Killy, who may be the key to humanity\'s survival.', 'In the distant technological future, civilization has reached its ultimate Net-based form. An ""infection"" in the past caused the automated systems to spiral out of order, resulting in a multi-leveled city structure that replicates itself infinitely in all directions. Now humanity has lost access to the city\'s controls, and is hunted down and purged by the defense system known as the Safeguard. In a tiny corner of the city, a little enclave known as the Electro-Fishers is facing eventual extinction, trapped between the threat of the Safeguard and dwindling food supplies. A girl named Zuru goes on a journey to find food for her village, only to inadvertently cause doom when an observation tower senses her and summons a Safeguard pack to eliminate the threat. With her companions dead and all escape routes blocked, the only thing that can save her now is the sudden arrival of Kiri the Wanderer, on his quest for the Net Terminal Genes, the key to restoring order to the world.'"
16644,Kakushi Dere Special,Hentai,movie,1,6.67,24517.709658051128,'Animated version of the classic story of a young farmgirl who is transported to the magic land of Oz.::Anonymous'
30121,Bad Police,Action,tv series,0,4.0,24755.531406840488,'A story about a bad cop standing up to an even worse society.'
2488,DNA Sights 999.9,"Animation,Sci-Fi",movie,1,7.47,25018.32904410698,
16524,Mint,"Comedy,Drama,Fantasy",movie,13,7.64,24845.599823786535,"'Mint tells a heartwarming and very human story about life and redemption. An aspiring editor tries to get an exclusive contract with a retired poet who is mourning the loss of his wife. As their relationship deepens, the editor comes to understand his sadness and determines to shepherd him back to happinness. Her cheerful character improves his mood, but she is later struck down by a serious illness. The poet calls on enchantment in his past to help her future.'"
26313,Bug tte Honey: Megarom Shoujo Mai 4622,"Adventure,Comedy",movie,1,9.25,24963.22602318061,"""This extraordinarily complex film is not only a send-up of every samurai film ever made, it is also an extrapolation of the value of life. The Yamatai, represented by Prince Susano-O and elderly advisor Sumuke, hire Yumihiko of Matsuro to hunt the phoenix so that Queen Himiko, sister of Susano-O can have eteranal life. Matsuro is then destroyed by the Takamagahara, who have mastered the art of horseback riding, which is foreign to all other western Japanese tribes. One of their number, Uzume uses makeup to appear ugly and avoid rape, though her dancing induces Jingi to spare her. Queen Himiko's apprentice, Iyo, orders the execution of an innocent based on her magical observation, so Susano-O sides with the people. A Yamatai doctor named Guzuri washes up from a shipwreck in the country of Kumaso, where Hinaku, daughter of the chief, is dying. Urusni, her husband, is killed hunting the phoenix to save her, but Guzuri gives her penicillin, which saves her, so the chief marries him to her. The Yamatai army, led by Sarutahaiko, destroys the entire village, but Guzuri, who is initially blamed, and Hinaku escape, and Nagi, the son of the chief, is spared because he knows where the phoenix lives. Initially enraged, Hinaku eventually makes Sarutahaiko take charge of Nagi, who trains him to fight animated foxes, but he is thrown in a pit of wasps when Nagi teams up with Oro, daughter of the innocent man who was executed, in attempt to kill the queen, though Nagi hits a servant, instead. The three attempt to escape during an eclipse which terrorizes the people, but Oro is killed. Sarutahaiko and Nagi float to what remains of Kumaso, Sarutahaiko's nose permanently swollen to great size. In an earthquake Guzuni and new mother Hinaku are trapped at the bottom of a crater, where they will spend the rest of their lives, while Nagi and Sarutahaiko find a horse (Nagi briefly turning into an animation of Astro Boy when kicked), and then the Takamagahara. Jingi has no interest in living forever, but in immortalizing himself through history, and sets out to conquer Yamatai, sparing the two only because Uzume wishes to marry Sarutahaiko.::Scott Hutchins <scottandrewh@home.com>"""
8663,Glass no Kantai: La Legende du Vent de lUnivers,"Adventure,Sci-Fi",tv series,3,4.8,24893.158679225235,"'In a city where the paranormal and ordinary co-exist, the Libra organization battles to ensure peace and order.', ""A breach between Earth and the netherworlds opened up over the city of New York, trapping New Yorkers and creatures from other dimensions in an impenetrable bubble. Over time, this bubble became Jerusalem's Lot, a homeworld of wondrous beings and crazy sci-fi sensibilities. Now someone is threatening to sever the bubble and unleash chaos across the dimensions, and it's up to a special group of superhumans to preserve Jerusalem's Lot."""
8278,High School! Kimengumi,"Animation,Comedy",tv series,1,6.45,25253.452034981645,'College anime that follows a group of friends who solve the strange situations in which they get into with a lot of humor. All amongst very stereotyped characters.::Alberto'
22443,Dominican Specialties,Family,tv series,1,6.4,25208.958900735623,
1184,Kanojo ga Nekomimi ni Kigaetara,Hentai,movie,26,7.1,25590.194664868737,
27951,Moyashimon CGI Anime,"Comedy,School,Supernatural",movie,1,4.95,25098.162295314178,
2864,Tenjou Tenge: The Ultimate Fight,"Adventure,Drama,MartialArts,Romance,Shounen,Supernatural",tv series,2,5.44,25956.136866468954,"""With aims to one day reach out into the stars, humanity has colonized all the planets of the solar system. This story of young high school hopefuls is set in Fourth Tokyo in a Japanese Martian prefecture. Iris Shirasaki is a third year student/aspiring test pilot. Mizuki Sera is her peer/mechanic and Mizuki's brother Kaito is their homeroom teacher and the young director of the program developing their talents.::Crunchyroll"""
3335,I My Me! Strawberry Eggs,"Animation,Comedy,Drama",tv series,42,7.39,26111.480949710032,"'A compassionate young male teacher, with the help of his resourceful landlady, works in a sexist school disguised as a woman.::Kenneth Chisholm'"
30862,Zou no Inai Doubutsuen,Drama,movie,1,5.65,25872.999475670964,"'Follows the drama of particular Hibakusha survivors. A loose adaptation of the manga of the same name, by Nakazawa Keiji.::ridojiri'"
7488,"Teishokuya no waka-okusama: Yamete, o-gifu-san!",,movie,1,5.36,25975.286250982637,
8560,Gozonji! Gekkou Kamen-kun,"Comedy,Parody,Sci-Fi",tv series,2,6.62,25063.41373313447,"'Caren Ortensia attempts to control the world using money with varying degrees of success, Phantas-Moon receives a movie adaption of her T.V. show, and Shiki is involved in a love plot that spans years.'"
13497,Magical Star Kanon 100%,"Animation,Comedy,Romance",tv series,1,5.0,24869.16987090401,
11447,Kero Kero Keroppi no Sora wo Tobetara,"Adventure,Kids",tv series,1,5.7,24288.7560406217,
2547,Sindbads Abenteuer,"Fantasy,Action,Adventure",tv series,46,7.8,24114.606041689636,"'The Adventures of Sindbad across the seven seas in a brand new version. Sindbad and his shipmates encounter a numerous strange and dangerous situations on their journey but they always find their way out. No mythical creature or black magic can stop them!', 'A new re-telling of the adventures of the famous character from The Arabian Nights stories. Sinbad, along with his elder brother and an assorted band of companions, sets sail from Baghdad in search of adventure and riches. Along the way the voyagers encounter strange tribes, evil wizards and giant sea monsters intent on making an appetizer of their ship.::Jean-Marc Rocher <rocher@fiberbit.net>', ""Two years after having been swept away in a storm and awakening to find a mysterious bracelet strapped to his wrist, the famous captain sets off on new voyages. Sinbad assembles a crew with his impulsive elder brother Doubar which includes the under appreciated inventor/man of sciene Firouz, the silent warrior Rongar, a Celtic woman named Maeve (the apprentice of Sinbad's magician mentor Dim Dim), and her beloved guardian hawk Dermott. Later to join the crew is an enigma of a woman known as Bryn. Dim Dim's disappearence and a constant battle with a witch named Rumina, who holds a connection to Maeve and Dermott, causes the crew to travel distant lands, fighting tyrants and monsters, all the while trying to keep magic and adventure alive in the world.::Max Vaughn"""
24591,Cho Akukan Bouheki Cheese Naporitan,"Animation,Short",movie,1,7.48,23927.699708678578,
8074,Columbus no Daibouken,Historical,movie,12,7.46,25411.846887157404,
33862,Kintarou Taiiku Nikki,Comedy,tv series,1,4.56,24682.57793768806,"'After passing her entrance exam, Yuno enrolls at Yamabuki High School as part of an art degree. She stays at the Hidamari Apartments along with best friend Miyako, and seniors Hiro and Sae.'"
8754,The Laughing Salesman,Animation,tv series,2,6.89,24124.23654359751,
2410,Iblard jikan,"Animation,Short,Fantasy",movie,3,6.74,23510.304891481155,"'A fantastical city portrayed in artful pictures that come to life through animation, music and background sounds.'"
6328,Miss Monochrome: The Animation 2,"Comedy,Music,SliceofLife",tv series,1,5.55,23269.567633508083,
22675,Shiawase no katachi,"Animation,Comedy,Drama,Romance",tv series,5,4.67,22652.17942188943,
29863,Ookami-san to Shichinin no Nakama-tachi,"Comedy,Parody,Romance",tv series,1,6.59,22193.34930402222,"'20 young entrepreneurs compete in several business tasks, and must survive the weekly firings in order to become the business partner of one of the most successful businessmen.', ""Sir Alan Sugar - the £700m owner of AMSTRAD, is presented with 14 candidates, he must split the candidates up into two teams each week, and set them a business task. At the end of the each task, Sir Alan will fire one member of the losing team. Until Week 12 when one of the candidates will get a £100,000 with Sir Alan and become 'The Apprentice.'::Tim Reynard"""
26019,Bishoujo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,Action,tv series,1,6.78,21820.30559377846,
20919,Shuten Douji,"Animation,Horror",tv series,1,5.47,21429.921393230095,'An Oni delivered Jiro to his parents who would return for him 15 years later. Now Jiro must protect both his parents and his girlfriend as he faces his destiny.'
23059,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,tv series,1,4.54,21283.079453777274,'A story about a bad cop standing up to an even worse society.'
10572,Akiko,Comedy,movie,12,7.05,20468.776350921537,"'The quaint life of Ottavia, a widow living in Rome, is turned upside down when a young and pretty Japanese girl knocks at her door, claiming to be the daughter of her late husband, an Italian military officer who went to Japan on a secret mission during WWII and reportedly killed in action there. At first Ottavia is upset by knowing of her husband\'s affair in Japan, and suspicious of the girl whose ""exotic"" habits and manners arouse the curiosity of the whole neighborhood. Pretty soon however Ottavia and her neighbors are conquered by the good-natured Akiko, who soon finds a job as tourist guide (it\'s the year of the Olympic Games, and tourists are flocking to Rome from everywhere including Japan). But Akiko must beware of young Italian men.::Vice-4'"
